
27 77 59 100 82 75 58 43 23 15 0 0 49 10 100 9 0 0 1 0 0
16 65 29 100 59 83 38 41 0 12 8 16 55 0 100 7 0 0 1 0 0
10 81 44 100 57 74 32 42 0 16 16 5 58 4 100 0 0 0 1 0 0
0 88 28 100 71 96 63 66 36 39 23 9 64 0 100 2 0 0 1 0 0
16 86 46 100 48 64 32 31 0 3 1 6 51 5 100 0 0 0 1 0 0
21 76 39 100 45 67 27 29 0 0 25 2 63 1 100 2 0 0 1 0 0
23 90 55 100 54 66 26 40 0 31 32 19 65 2 100 0 0 0 1 0 0
0 82 35 100 58 85 42 57 21 29 15 0 58 2 100 11 0 0 1 0 0
23 66 31 100 61 84 48 46 20 13 0 0 50 2 100 2 0 0 1 0 0
49 76 63 100 67 77 34 53 0 29 8 13 53 1 100 0 0 0 1 0 0
16 59 30 100 55 87 34 45 0 12 2 0 51 4 100 7 0 0 1 0 0
5 75 38 100 58 76 35 41 4 11 0 0 49 7 100 3 0 0 1 0 0
17 90 29 100 62 82 45 35 9 0 0 3 50 4 100 10 0 0 1 0 0
0 82 26 98 59 100 67 78 55 53 49 27 65 6 100 0 0 0 1 0 0
0 86 26 100 55 96 57 68 45 41 42 12 68 1 100 0 0 0 1 0 0
3 77 40 100 70 80 52 45 20 18 0 0 50 7 100 1 0 0 1 0 0
41 85 62 100 52 65 30 36 0 15 33 7 68 0 100 19 0 0 1 0 0
0 85 39 100 83 99 87 71 60 44 32 17 55 0 100 1 0 0 1 0 0
0 64 24 98 68 100 57 58 24 25 7 6 54 7 100 0 0 0 1 0 0
58 65 71 100 90 70 63 31 23 0 0 13 48 1 100 4 0 0 1 0 0
31 68 46 100 81 88 63 49 29 16 0 5 50 0 100 12 0 0 1 0 0
25 74 36 100 61 78 39 37 5 4 0 2 50 0 100 1 0 0 1 0 0
10 81 42 100 48 67 35 34 7 4 0 7 49 0 100 0 0 0 1 0 0
0 77 27 100 54 89 33 60 11 32 16 3 58 0 100 3 0 0 1 0 0
31 69 49 100 60 70 34 36 0 13 29 21 65 0 100 16 0 0 1 0 0
0 71 22 100 61 91 49 54 21 22 6 0 53 8 100 7 0 0 1 0 0
2 72 33 100 58 79 34 46 3 15 0 2 53 0 100 10 0 0 1 0 0
1 63 14 100 56 87 38 42 0 9 2 2 51 5 100 0 0 0 1 0 0
49 72 64 100 100 88 78 52 43 22 0 1 40 6 90 0 0 0 1 0 0
0 74 35 100 100 96 94 63 52 35 0 11 5 0 77 6 0 0 1 0 0
16 75 41 100 52 64 32 27 0 0 21 9 62 2 100 14 0 0 1 0 0
